,cost,treated_area,site_slope,site_footprint,tss_conc_pct_reduction,site_equity_factor,risk_factor
687,210385.78,35.8,0.025978066019220467,139884.86881302088,90.69556124005847,-0.13492249136864332,1
688,543255.19,399.4,0.06658582612186179,4227.204767447329,9.51577877175889,0.24640568193509926,0
689,147189.75,121.8,0.044105649000891645,163081.21082255003,71.9461077432257,0.7147291149410406,2
690,240101.88,362.8,0.027249307780977054,73217.29024913948,16.00730549895784,-0.5531520199141313,1
691,309296.78,34.4,0.07583974245438134,84689.77823388722,6.705812118370545,-0.9445946624839885,0
692,365175.06,477.6,0.06776388063262172,34742.28726547976,59.91760652994976,-0.23086753502951285,2
693,184838.62,96.7,0.07862443711259227,114104.4790490021,80.10510968276559,0.768742118035334,1
694,98089.04,441.4,0.05568647609698824,162214.64493393953,20.161671571761996,0.010143823090976944,2
695,435221.63,404.8,0.030879609534977703,59607.21929705169,34.37878547920747,0.06043789702457181,2
696,216268.78,483.9,0.023187992667641974,204468.28079023844,19.512517563184637,0.38294809047177614,0
697,415241.99,239.0,0.053402109650283996,42574.73986624286,82.95965096005087,0.14903452074850954,1
698,124966.65,363.8,0.07848451001712899,14618.6853133487,28.250997187958543,-0.8910467219239624,1
699,347175.27,185.5,0.05051049132820406,140413.57884093845,43.24530866092481,0.12172025029398648,1
700,382160.81,92.3,0.07064758033819722,185011.7560570982,81.94774976034473,0.2959177017751109,0
701,55240.01,221.6,0.026999171052773722,207601.71018531467,52.546751523589776,0.28319155564459764,1
702,248890.91,83.0,0.0331493488154662,167136.4118883945,85.2250828661087,0.45668831815606126,2
703,111401.98,491.0,0.07259574392755891,43643.84250372134,84.67473565964535,0.03984055419429189,2
704,63094.98,48.3,0.06079246945466769,212939.07381329173,44.69768771086,0.8001175955043245,0
705,693172.96,294.7,0.07853141530906456,200269.24662387616,55.084904695069866,-0.07147877315091522,0
706,239200.61,313.3,0.06220637256884711,35705.231193108564,24.80702753931257,0.036372946024363806,1
707,570714.62,269.1,0.03643274087024031,121791.7959367746,90.18608041690004,0.560611512565858,0
708,193155.65,331.2,0.04295437356596668,121080.591882581,28.935232795414365,0.6664699514308217,1
709,483421.85,58.3,0.0721407239045878,96495.56772097286,72.3644009663618,0.2967229339961257,2
710,536954.94,277.6,0.044580092151745784,214379.61746450828,31.915339173349434,-0.7472535746733573,0
711,425034.34,143.7,0.02117639255899117,13173.798810416132,31.921634539721513,-0.33609581167405556,1
712,340671.81,470.1,0.035413965208826004,136680.65847732403,13.932211696281364,-0.9596888952799232,1
713,300051.82,381.1,0.04178896311908031,44874.06829490908,53.151039728505864,-0.4091003836870166,0
714,257230.42,486.3,0.008640866850539237,114947.27014945682,26.055581079025995,0.14048858252281682,0
715,652079.82,19.0,0.05975725126597833,169871.59194096408,17.761949167155215,0.6104614786937443,2
716,584821.2,142.7,0.009638960735042869,53887.75236947568,24.49333572843908,0.17129954720465546,0
717,676218.3,97.9,0.032988499356135646,85795.03731473311,26.594011507506572,-0.9202106885559276,1
718,104522.11,5.8,0.06456517288169196,207087.13296341486,48.351177226275794,-0.4817870802534088,0
719,516989.88,121.3,0.03793805856745046,165898.20852793937,38.189381143778355,0.15612336290461015,2
720,658071.51,339.5,0.06751922605776213,124824.56494977542,11.492164167888568,0.41809544320544734,0
721,143238.48,115.7,0.028008624442433086,48506.63158674156,51.098458129044054,0.7329077000388557,0
722,65217.46,254.6,0.0766532672258764,92746.46319512208,72.74628083663376,0.9352904322843774,0
723,523962.04,443.9,0.01754800611261361,168635.7430252632,54.38422383688359,0.7835732425849973,0
724,410641.72,346.9,0.0040228674541548035,178750.1737967308,88.81046169365229,-0.06534402622436519,2
725,592443.57,197.4,0.06992169689624307,53426.308715786006,13.52691790042454,0.4938590221895134,1
726,115045.22,186.4,0.06042401456008225,144264.3017867434,75.6191009611974,-0.5189444004514305,2
727,560781.77,228.0,0.019326723128322454,20872.65108605182,48.489569611170644,-0.8723384109852645,2
728,157106.58,88.7,0.07879458696379724,5250.99810122106,49.857185268889616,-0.8898619718680485,0
729,131286.04,317.1,0.0406801302122137,119591.44573902542,49.642594379861166,-0.5173886306415836,2
730,131700.74,182.2,0.07613416977138891,49025.05629142129,32.97741920005691,-0.9249178297076817,2
731,573910.81,426.2,0.040897272939572946,17371.25799828811,32.91173122466171,0.7005448278699915,1
732,472334.11,378.3,0.03827809235493199,159010.64088600205,59.33862757125292,-0.020158485077639954,2
733,375684.49,305.3,0.03648194443441274,108559.27042814676,8.849797342948012,0.6218000813835578,0
734,264004.73,182.2,0.02745514681450307,173469.87758455882,55.635599895955096,0.8797965537161374,0
735,616496.37,105.1,0.043162418276947584,144674.26655448918,67.31480176613873,0.9878157731010277,0
736,286862.67,388.1,0.03675181829393686,159005.55492561063,35.644061238885946,0.8743280189572911,2
737,575287.62,243.3,0.003903003253260777,67081.66248998781,23.692696793528462,0.4331135943419633,0
738,318611.74,112.5,0.021574383440456698,57488.81966867224,23.351274494169783,-0.11604069631807201,2
739,276322.21,97.7,0.017836701208339113,130950.37651992885,12.038210187632675,0.19596967812238297,0
740,334622.25,82.9,0.06952741258336426,43737.873750623156,12.715861451751113,0.6329927358191327,1
741,224936.95,388.6,0.04831072820092047,177633.6763615278,19.33515666473497,0.7951090102186686,1
742,528374.38,114.6,0.06133096493552847,113987.4287687943,6.648869834565492,0.912936937207762,2
743,361849.87,263.4,0.07658925698219317,49593.00927887279,27.896245047079848,0.4612113981139796,0
744,177904.63,225.9,0.05187910252958639,136236.60735498808,31.35055731532457,0.07990709824332454,0
745,631710.71,289.9,0.0786261893209748,205839.7759541952,90.58902778862725,0.936743419640514,2
746,281046.03,438.6,0.02562936008051824,18063.812506152444,90.28514543842678,0.9172499235355835,2
747,389615.95,433.9,0.015715107402718614,23993.51711141824,21.08620082798929,-0.04489432482957745,0
748,636401.04,225.6,0.032861481151440004,183819.39835746278,23.3207655963355,0.29731678098925673,1
749,444481.84,7.9,0.03819315377992884,24047.60534575169,47.3039478681972,0.6185342957842799,0
750,99490.67,213.3,0.07173356188535422,8768.080371210144,17.795452701443075,-0.13384178663038293,2
751,659085.84,303.2,0.045235294683897434,75909.6944357125,48.347389101604485,0.6587552533662795,2
752,446841.48,279.0,0.024082298954023345,101755.20055893964,39.34751461323639,-0.7770890550295273,2
753,247735.82,325.7,0.05966810834653415,124111.1094238941,32.917568630289026,-0.03769655829463714,1
754,114705.01,77.2,0.0409607230339866,110588.53060598076,75.74404468964067,-0.034775002222043216,0
755,559937.13,323.3,0.013808423676738443,198908.96083440547,76.21812219940296,0.3693141123358046,1
756,441649.47,91.5,0.046568763219708924,167462.1786452203,89.95849416060048,-0.767173979649286,2
757,382753.54,375.3,0.07300016840777543,214277.11167550826,24.185577811016074,-0.7935791330994371,2
758,627846.96,169.7,0.06756718678058979,103876.70009383014,81.39186475436217,0.8011896248110184,1
759,556246.1,355.0,0.04735798783819116,18550.123101005334,51.25474995195806,-0.3925170710932766,0
760,123138.92,24.1,0.030789570736914063,208123.46790436952,55.865511094582274,-0.3461552433839228,0
761,231971.01,204.0,0.007871321334072682,1095.0239617875852,82.08121643259726,0.5537230933901742,2
762,188972.62,352.6,0.03810226494319828,169078.49261137692,86.06624848853552,-0.17018192777686192,1
763,525883.48,113.6,0.06041427556483676,7006.96989591745,67.50576816225481,0.6658475081978374,2
764,42802.06,397.7,0.029461623858907836,165840.20788579652,34.91444914642065,-0.19706253767196502,0
765,407524.99,315.5,0.019600299218581488,204295.5133109366,47.11144711149146,0.5211995324154832,0
766,538471.91,293.9,0.07457899782240532,84903.04069923579,57.89463230865345,0.050619915699436246,2
767,616200.63,176.9,0.0659029003361814,52633.95162541056,76.26304335280433,0.871656252676462,2
768,252615.59,241.3,0.05142377393419143,49438.34358657439,61.58350266246977,-0.34522205408266404,1
769,578454.97,298.8,0.011805884169721031,107197.75936708425,36.42849503513558,-0.2746188099217155,1
770,95229.58,236.3,0.012447798392087667,37385.018980677836,40.93771881698532,0.9399730324880364,2
771,595587.56,349.2,0.009154347725006538,146628.18203155336,9.33764237537763,0.47505019593288966,0
772,106692.29,217.0,0.049687436684526715,80353.47298947038,84.4870359975937,0.5451346772486667,2
773,290155.36,101.3,0.010129460921393545,70508.62554694916,12.578235146336418,-0.40804650210583526,0
774,562160.85,107.1,0.06756754871014801,100575.74139340506,54.87404799895685,0.06408879457827044,2
775,121943.85,3.1,0.07944423514372645,118267.04053089001,79.96206178653867,-0.3729180291415306,1
776,175890.95,150.6,0.02994150659198456,31084.025067513965,41.19441145829062,-0.4802622262813776,1
777,511131.75,374.5,0.0368399179104007,154209.30796219312,73.81079192597795,0.07048237525443368,2
778,509624.84,397.1,0.05722170698186862,192329.28893939898,74.12818284872138,0.9755212484997675,0
779,455980.39,101.4,0.0750350874997355,60689.95296537715,10.146759318417235,-0.5707547055712889,0
780,491884.94,479.5,0.07163340811095442,39453.060238095895,40.444360412842066,-0.5149602818249215,1
781,389052.62,251.3,0.005549754471238038,165685.98020126825,64.42819185508574,-0.5137420233106103,1
782,191223.36,458.5,0.014356672401984436,40138.67909140533,41.32240177992393,0.5834045232265801,0
783,255073.28,353.4,0.06061317868606559,9177.12289497936,51.88438334342463,0.020964122229328863,1
784,143486.45,361.3,0.055422555534563336,134947.32475529268,56.123379796171044,-0.23046468653811703,0
785,637746.38,42.7,0.011524268929169738,52369.90818804421,18.005726398886853,0.6875796687343825,1
786,416706.42,110.2,0.040663101978123846,37585.94498285459,40.43038372877356,-0.4050187232789282,2
787,292578.96,4.6,0.06268435585573835,213796.75659707654,7.447837064786663,-0.2155642026507707,0
788,334163.95,358.1,0.018283673898752798,63709.82038778074,17.867843154799623,-0.852758881413143,0
789,664152.67,172.4,0.06983172322303864,196789.25995090057,49.05384945037888,-0.7621797962499663,1
790,124278.95,393.4,0.00518477021080907,38980.4034573603,54.32839582273768,-0.726537866557682,1
791,418636.29,169.6,0.06279341172037783,178409.4239367859,17.576158966882957,-0.30604952311539657,2
792,364004.3,409.7,0.049649693083399754,109439.30677534969,69.98325723826817,0.0481705209753871,0
793,435788.88,65.5,0.025900748385693582,17302.22175964057,37.07695835690537,-0.9985113702218378,1
794,32314.92,86.9,0.057953671319010996,159832.51189684134,84.17589387917978,-0.6201353770003357,1
795,613044.26,170.6,0.06280689781694161,194315.16568948812,38.338994204264964,-0.6486999596179379,0
796,653840.43,204.4,0.07477801873301357,35672.49709700949,17.88374397320399,-0.49330630242296647,2
797,404290.56,174.5,0.030054199100186828,158088.43673235175,70.18545944654515,-0.6678381478935413,2
798,493722.56,381.9,0.055195322142416445,97043.42815031174,53.83086883778228,-0.6097436376721772,0
799,647299.58,48.7,0.04860668587784058,164242.2106286619,38.2551824689974,0.9677607219279956,1
800,500922.27,175.7,0.04249127948710999,155550.72152512253,35.612316055174496,0.18946051830922572,0
801,123726.55,418.7,0.071342901458248,5988.2101487499785,17.966131725925308,0.5253863297063934,2
802,411876.08,33.6,0.0012502178169336256,39089.69742645296,34.31177796207699,0.638686754161377,0
803,432566.23,471.2,0.023286816882184216,102695.5280620629,7.523596124136814,0.3353611948518902,0
804,308408.86,493.2,0.043523901924041576,203350.09180806865,48.20656461051631,0.4081605400544861,2
805,520782.08,44.5,0.015085167669287636,74635.1841898448,82.11824179598129,0.2645668890705686,1
806,655369.57,145.8,0.0727214561648879,137042.8671329676,73.39844847451813,0.2987469560925957,1
807,649386.59,186.3,0.05216001429142821,2829.4230239397093,7.452822959562431,0.8568992584751889,2
808,326570.77,388.2,0.0387527565759272,154941.21812861503,80.788388059068,-0.6285230522490446,2
809,97001.87,298.0,0.06536143896626571,131427.65397501027,43.89993528389959,-0.4505399283474616,1
810,689692.02,322.3,0.0366200091257432,155869.89686359066,21.416666025732518,-0.8134829023625252,1
811,590450.7,378.8,0.04513358794247075,197054.149394228,69.70742814852332,0.674648925928544,2
812,104770.62,59.2,0.001217328648759759,32078.167846435463,32.76712531522598,-0.10248935274430271,0
813,646172.48,416.6,0.02989034188541081,57121.8960913554,26.78538438976934,0.8142091210950486,2
814,611529.53,352.9,0.011964447315726611,216881.9221357877,18.873382983213098,-0.17664857350725538,2
815,372809.88,288.8,0.05548540577232099,34207.38937169482,46.849483993419156,-0.11477168383697967,1
816,422067.3,444.9,0.03884312975908297,157008.43662006332,13.031883961252294,-0.10328699742483383,0
817,291321.84,350.2,0.024838847022768232,157976.51812717222,72.56272910378564,0.22498618436201157,0
818,57237.91,101.0,0.03795875481036765,148819.43918085992,45.478013593311346,0.5322482339317245,1
819,247934.12,215.0,0.01756076114815635,49691.0722348521,43.439971846427134,-0.2974154477655626,2
820,565940.35,247.1,0.0740818439664051,47013.172155338274,5.159440257410804,0.26033090684463955,2
821,23149.78,27.8,0.005263837971522127,145195.81640436986,75.33629198653627,-0.5920651264861305,1
822,246779.44,477.3,0.0693679457883935,40728.04013832541,47.38398707728982,0.10809420900289957,2
823,290754.71,64.5,0.041397344309934726,144156.18098674095,42.83092870291592,0.09316979968735994,2
824,385429.01,348.8,0.04989677319496656,107374.15416870921,70.47910013445758,0.777431731296574,1
825,645501.82,253.2,0.024905844051787602,84330.44160050598,10.409275222665435,0.7916904476994544,0
826,255515.28,13.0,0.07736911172675139,65530.559224640994,36.53451922418752,-0.02557768340084876,1
827,255928.18,462.4,0.023266225723039696,206392.74069111017,54.51312034962305,-0.950801068443232,2
828,521500.85,425.9,0.047521361774084045,110761.17992483058,44.60967039557014,0.6892439012363383,1
829,327508.2,262.2,0.07947991970346319,122328.42704238533,20.6209445295058,-0.9987550588696561,1
830,172731.28,114.6,0.07060645731429221,206758.12402784452,30.737779660506813,-0.04349272898491274,2
831,327658.87,61.0,0.04337005619760238,142483.7044179363,30.817247957696438,-0.9604196847330864,1
832,115782.77,181.8,0.07923958731440975,208628.79707988567,90.30948903780953,-0.29481741128795425,2
833,139943.15,127.9,0.056408219076876556,23345.402737739183,33.0529522173718,0.273529372133148,1
834,358890.09,253.4,0.01748733287520294,184428.78387367507,22.64565737863771,-0.2575981938918386,2
835,304869.31,483.2,0.03304210062442871,73186.22305782457,75.74679516695659,0.8537827171537127,0
836,642095.21,287.6,0.02742497338691253,176562.08545530622,41.220727930310346,0.2815272668896176,2
837,266427.85,445.0,0.028177082953423943,186386.52942482734,43.17227772588637,0.2928877451094807,1
838,414800.08,325.5,0.06107605870942944,59275.76402462015,52.20445946063341,-0.25112590806126067,2
839,449939.72,237.7,0.04715677125455069,89161.54215376821,56.229270964575996,-0.9229129514074808,2
840,28904.23,427.3,0.004009324215572754,158180.72349892312,55.7877816352892,0.47635944698391186,1
841,471205.41,235.8,0.07031843020842711,21754.505283180817,7.966976127349778,0.43248946108893116,2
842,141064.46,434.3,0.024446895097933,164604.09707224037,75.42044922922393,0.060250054007634724,2
843,673527.82,145.9,0.07976891527613836,24238.908709512296,21.757342440436066,-0.1674639214846183,1
844,121090.65,64.6,0.07638106769644808,199185.56734152944,30.141422989412032,0.0766341000172428,1
845,301944.4,427.7,0.07530192661787526,60331.43022128651,19.91493872177809,0.4936308083007708,2
846,78037.77,293.8,0.06507908072105392,125450.41787833662,70.96859254808548,0.42557086157573054,2
847,697874.49,444.6,0.018428453202999864,25692.60161659696,55.19458736578608,0.3162193246563805,2
848,361492.61,468.9,0.043077986778273784,58841.71045455537,69.95546913667641,0.8075545348066586,1
849,424861.81,27.0,0.018719907519172994,88100.61746279414,61.19226286691983,0.21977675460060686,2
850,65612.0,250.6,0.02151436099152699,106181.83556622392,13.95764256006856,-0.9709807049099255,0
851,529973.12,187.6,0.049265189785465915,214.68748789459653,30.928980723186456,0.2361276712705096,1
852,162735.8,313.0,0.004225850082892007,193571.49389398991,48.624803724750436,0.22511849134055884,2
853,630676.92,396.8,0.07758722677883591,1870.0385600116604,31.225272703097275,-0.8607276729891236,1
854,159494.96,140.4,0.0735751806336592,168553.76090758687,22.828135778926015,-0.1445404913680779,1
855,149667.65,278.5,0.031080638200459868,102597.97132874632,79.80382933972757,0.3021925239166552,2
856,44853.77,354.4,0.04171837339254613,114196.29341853951,69.30939606852233,0.4090024634961036,1
857,341005.52,67.4,0.037823434122152964,45518.568303196094,34.688925207659196,0.7860992504759272,0
858,404091.97,407.1,0.07069378251078011,132363.3530352252,70.79106318608527,0.6827619614197611,1
859,64681.87,303.1,0.05539954822897277,117101.6634352728,58.96832118628961,-0.7668963813781351,1
860,547358.78,474.8,0.02297078854652416,35937.84208057627,5.325573092386121,0.217568853274829,2
861,328236.41,169.9,0.036300459102758455,52014.694693590085,37.702534237000606,0.19296282239329288,2
862,376585.38,54.3,0.03488831207925434,14758.22967311068,29.98192493071242,-0.3925041646448011,1
863,319718.67,253.3,0.07678747829442957,14623.305286664903,23.74014146670713,-0.6317885877642149,1
864,292518.88,43.1,0.014849561930656532,3197.611023248021,26.636687890092663,-0.6009826820121973,2
865,400555.43,484.8,0.008076530646259895,48175.21322511903,86.04337680549494,-0.6449044619197533,1
866,125563.37,19.5,0.07056888774077354,148094.2830815993,46.823267847272206,0.6125273448299731,1
867,143711.13,376.8,0.0718381931709638,69008.46845977673,77.90294976727428,-0.7032138986838234,1
868,606014.22,262.6,0.06986738794506102,74778.97712314116,23.4226750851565,-0.47121604531638916,0
869,663358.51,184.4,0.041367176334418956,28902.613572384766,19.998726769551556,-0.564423190956572,2
870,273850.34,33.1,0.053119809833287374,125422.41728203699,81.43590459499625,0.4257136648180635,2
871,204106.38,311.2,0.04550568075731773,74650.45640057002,47.630602977292234,-0.6832082112157367,1
872,457919.69,292.7,0.006486378258297672,147366.53642641474,81.98308277686752,-0.9518700947830423,0
873,297939.24,140.6,0.048070956855157075,161541.58042013962,10.420481346929641,-0.2515491561635359,0
874,37262.72,455.1,0.00207551763323197,127429.16965404795,83.81345490716247,-0.3898114776980266,1
875,126183.77,152.2,0.026674005355009807,60272.73121029909,40.72829720543118,-0.20459059008849834,1
876,506861.12,225.0,0.0746511134939802,110873.05713578654,18.36186191827891,0.5076314782267519,1
877,468068.28,272.0,0.0250195763012288,55020.14309886921,63.77091129142669,-0.9752661822096764,2
878,38425.27,50.3,0.07524630476889559,196673.83297301258,73.53363076330609,-0.9245847965248823,2
879,170941.07,466.1,0.020760582614790298,166965.53921796446,9.074226572000432,-0.48871073626838446,1
880,177130.86,187.4,0.025850416996461067,107478.08514681122,89.898853800007,0.7784169725596521,0
881,476887.07,40.6,0.05064419221864573,210283.4743555647,64.9443123091915,-0.6618509988044725,2
882,33403.17,193.8,0.06116853085035429,119173.9852084889,32.64057128257461,0.9940759135632133,1
883,90793.84,300.2,0.04060963367238584,71689.31978583192,18.01126642980359,0.6113851321427339,0
884,563942.94,256.9,0.07068713928833828,20973.684652784646,38.75770166232647,-0.0877268937415745,0
885,141410.37,347.3,0.004178993307238921,118519.0523113988,23.968646808041818,0.49572449049721334,0
886,463867.35,27.9,0.07385339225211528,187426.6546801008,47.49717722943624,0.03763024987382502,0
887,181964.29,142.4,0.016508316191737236,188797.99524684323,72.24277293016817,0.13198452927971838,2
888,87620.15,409.7,0.07085486086168782,131753.79371016606,61.771213449747584,0.1615434838377019,1
889,185357.09,40.1,0.03266819117942406,85812.1878397647,42.490401811228686,0.2974410257272424,0
890,511141.51,427.8,0.06678780741381198,141704.47664053194,15.229177513884261,-0.8784716199388203,0
891,601873.6,46.1,0.054061578434491914,166041.741152047,87.3154953236486,0.2329962098727001,0
892,584549.51,417.3,0.014899388965782707,89769.55308416186,28.251865188741853,0.4338971637170215,1
893,290084.8,180.5,0.07352575802063442,103832.90722116776,28.89377094525149,-0.3785537299265742,2
894,474297.89,306.2,0.020395873848588316,148302.1084854404,60.51319107811379,0.9571576609467141,0
895,159389.32,76.6,0.02028706937690493,190959.60708795761,71.26382750465083,-0.7111098279771113,2
896,219340.46,33.3,0.06532013283435306,172323.85828375904,89.63713781729206,0.8208850450567746,2
897,629508.36,108.1,0.009363987190229163,5072.361964107874,88.34812641399134,0.352898815891433,2
898,28841.31,64.1,0.01854083660326637,27263.422007526315,83.58340508395894,0.32862895637746714,0
899,78145.8,156.3,0.040790528300263924,185764.53203012954,42.436966794968086,0.7520453198393309,1
900,161362.65,257.3,0.06660768526624332,181639.8473825993,19.333590739054536,0.6634584226012794,1
901,38041.9,294.5,0.01265123400424413,84804.35601315912,55.264523482649984,-0.3091311354011026,1
902,143376.1,395.0,0.04426579052647536,127338.87590502804,6.484059477022052,0.4107396046314227,0
903,416468.26,328.2,0.05718800675243223,197311.86817647345,21.877400153603837,-0.8987948346261438,2
904,306568.69,304.5,0.06898702275256015,198555.16898714416,5.217528124349756,-0.07196313554838052,2
905,627016.76,206.0,0.07490967925597534,170601.00323756982,20.526088481152335,0.8755545214486291,0
906,575861.62,237.0,0.06298655324304567,45806.55298706614,45.82911261207802,-0.451821104397355,2
907,252435.8,207.4,0.05257344345953815,159109.5388802184,38.82589075403377,-0.9000584218689669,1
908,196407.93,421.1,0.035255986739708506,22199.018878719522,36.75950458369097,0.16588998388283094,0
909,278190.84,115.2,0.009856702180885153,194721.00877731421,76.46194629831217,-0.28980047386707875,1
910,421400.56,3.1,0.057069238209516183,32654.77965872828,63.049682199528306,-0.2406330598015869,0
911,202283.28,325.7,0.07942624705356346,144327.0640882517,85.53313160691512,0.1649143741136303,0
912,444421.26,101.4,0.05920408698383589,132988.93647731107,43.29933379827983,0.2431781186964388,0
913,298399.92,445.1,0.0023201764052803763,169253.3651193973,28.411752090931852,-0.12535606883601047,1
914,395392.08,429.6,0.04020453826530526,120223.26451319992,15.550870270868577,0.015098484378967658,1
915,316566.04,38.5,0.049557083966149405,13161.686801759322,62.79435602892256,0.9865115134916109,0
916,220236.72,53.4,0.0554842618871246,153792.14488000685,77.3897336085625,0.91429591606911,1
917,664948.25,247.7,0.05785834101245598,83574.4320025543,20.80158532651104,0.4146341440486083,0
918,539251.94,304.7,0.0450905668561054,69894.0162652783,80.57273602807811,-0.677040946122035,1
919,115276.96,137.6,0.018645466286004983,215988.16437854068,50.25975334579864,-0.2800798320249316,0
920,610558.22,358.5,0.07543385225664719,128670.98907283676,17.39093436412186,0.7661764481736515,1
921,351453.21,297.5,0.05603665094542929,154852.4703434239,60.28624594155092,-0.15286816764163014,0
922,628295.51,162.5,0.019710362912683348,114728.56739719708,49.72453577220036,0.9107352987525668,1
923,563901.57,12.9,0.02646342474935156,167746.04775907964,7.423785068894979,-0.023396433481942758,2
924,309145.18,375.1,0.07383228597979921,163851.02724479462,39.33491560648968,0.7235382684102534,1
925,35279.13,107.5,0.07111132974987953,143194.99477200292,72.49176739309034,-0.929242200944004,1
926,202700.6,417.3,0.03300656863028908,217308.89017016583,52.76644279430121,-0.13167261041445033,0
927,388311.27,210.3,0.004026270537324628,100251.07301649077,29.255536858577624,0.40052370149831273,1
928,450765.19,288.6,0.004831292142621117,153867.45498967855,84.86319165089927,0.7271290646864854,2
929,195363.63,436.5,0.023429544982552737,173796.4847063502,25.44899727177195,0.21926578564245558,0
930,114762.13,431.8,0.05070065532778096,82025.15280777284,26.735296596204986,-0.6534759481177623,1
931,587752.56,185.9,0.04715137619143039,99681.28599566741,35.49898378010262,0.7715883304651743,1
932,689393.48,104.6,0.051072395168571476,211090.79716659136,81.93025606802705,0.1496263253479142,0
933,377469.32,387.6,0.05766535478263643,7226.52532674992,48.6557840065944,-0.7839636364985774,2
934,136741.91,216.7,0.0025035480338263345,73160.33430189495,63.66739909342128,-0.0723064452203308,1
935,205168.98,96.2,0.009301762018622987,105999.94060489458,88.95871883588413,0.3978867870525915,0
936,32505.66,452.2,0.0293991926943498,518.7824918557951,72.36348153274335,-0.09796850736724139,1
937,641723.19,99.2,0.01323393980420496,195850.0571790387,19.843610203994018,0.7415802145291086,1
938,100070.74,13.1,0.006950283361019778,62486.78148616573,72.79843789743799,-0.15261137087845622,1
939,412031.2,10.3,0.05163618728378922,56276.57146701508,69.35699483343762,0.1669053790663222,2
940,206357.55,311.2,0.06541158172179683,178702.98010897424,25.005061525041402,-0.577659127996194,1
941,396841.04,330.9,0.060457505937308316,60689.15052213864,32.98008545633497,0.025372700090223077,0
942,462965.86,155.7,0.06554614251012515,143298.67643308008,66.07102862822461,-0.554285380134542,0
943,584224.43,160.1,0.0536026669805723,178959.08411306632,25.50180608983584,-0.5496257041010819,2
944,160366.46,169.9,0.05909228042332198,172642.96206177704,22.904070734225257,-0.4401949155135161,0
945,27477.16,340.1,0.022470523162455805,170352.48046388212,65.49865840320848,-0.9116014651046498,0
946,113082.23,29.3,0.07944763486644899,19487.535202675106,80.73121238249966,-0.6733807165204644,1
947,632012.68,464.6,0.01547008670501708,17574.70014374645,11.451434705502322,-0.15127874933387742,0
948,614245.25,111.4,0.01794501607676122,66953.15977645552,43.3480652321977,-0.7378790025853281,2
949,426240.91,499.8,0.023824824713451903,8022.258948253468,57.217068948294674,-0.7332304989658385,1
950,428351.47,85.9,0.07805126197841973,109093.51066659193,63.159803581557846,0.9358636567613534,0
951,472224.94,385.8,0.07907479855895858,86104.5776203995,90.67284846423529,-0.14580527360558748,2
952,139252.47,111.9,0.06379660622681331,121408.83856938925,63.71150858723799,-0.1925346007552622,0
953,641800.12,40.6,0.05069555028621107,65216.38601452464,58.33325371775525,-0.4645286903200343,2
954,304763.96,437.5,0.04208494343958446,105900.07105071693,90.11713709857416,0.024894318214936595,1
955,280534.2,429.4,0.07767904680926081,73040.4610509301,10.217460072523807,0.1921298033161063,1
956,372864.04,201.9,0.055954201425801556,42677.28086779195,11.401573069166448,-0.16362895608101446,1
957,51936.86,351.3,0.07563368013775638,141502.18981558853,53.218697272471246,-0.2123829670898303,2
958,133072.69,278.6,0.026007513158732287,146739.6521662227,35.84515683406481,0.40085336728810983,1
959,521862.86,426.5,0.027368208589295687,180640.8163423456,13.31598618224681,0.8995534017722371,1
960,76303.09,157.7,0.06852324293535642,190545.98801425053,31.35460506397999,0.7556441419651725,1
961,430143.43,261.9,0.012838538726238257,153490.9103904584,62.99448591705739,-0.7627594661892219,0
962,186837.39,242.8,0.07572830104238999,149799.58366537862,80.73288687705019,0.304617340734479,1
963,284721.02,177.1,0.04109047401840919,12532.624777216417,13.11190499246366,-0.985904774997979,0
964,216311.74,445.7,0.07418669640811212,24087.962941298123,51.452475373632964,0.26618355470166244,0
965,261857.45,83.1,0.027606630309339235,177013.64578105405,30.46593857249228,-0.07129282215013433,1
966,508951.22,74.9,0.05756075342701236,50890.19452930223,62.390050043267344,-0.017773895312333865,1
967,222042.77,288.5,0.03914713463584248,77570.95710323726,52.25282852334559,0.17605121570422333,0
968,405155.16,328.8,0.05051748678939237,31816.704159870795,84.69714651790743,0.485310762577839,0
969,343714.27,97.5,0.04084542695799303,42665.06836190238,8.240814277690378,0.4589156052958887,0
970,471296.39,195.5,0.07740213377233755,168930.79041655688,45.42320564485216,-0.9110419369066385,0
971,657044.22,473.3,0.055676326427299465,57180.653206581126,21.577321760160974,0.47298877260298666,1
972,518149.03,123.5,0.02085419852147892,97910.00865908778,51.16322694512513,0.6596319613383077,0
973,166159.46,334.2,0.07286447683050168,33203.69077769047,78.4078235897485,-0.8636547511287951,2
974,41204.53,370.1,0.024228349314253245,147717.54761438305,83.37322138960103,-0.35410679864462735,0
975,198339.55,224.2,0.030356802844767647,158671.4941474444,39.24792303667936,0.5841281536640612,0
976,424652.99,468.8,0.009067772143596855,78904.24837476012,74.813125000861,-0.013786368596595322,2
977,54969.55,368.4,0.07209735506389907,170960.8701963105,29.123694426393467,0.389782137619912,1
978,357529.05,229.1,0.023602849835001178,52403.68745825472,5.542225383449537,0.00463161519626909,0
979,425853.14,284.8,0.021454491816579206,150758.28039299397,78.55055894697533,0.9564448996163322,2
980,247285.85,346.4,0.07370074524160136,159040.2929170908,15.269452846968859,0.8723861457327231,0
